0.00059318234	-0.044430636	-0.039070215	0.11257871	0.023165325	0.016284902	-0.046805907	-0.030174721	0.061696514	-0.04948484	-0.032197695	0.020048238	0.021433022	-0.041905098	0.08343684	0.0634929
-0.07687408	-0.0068857004	-0.061915208	0.08891803	0.004318733	0.026276482	-0.00985221	0.032877214	0.020464536	0.031325664	0.040860314	0.048956312	-0.012167292	0.034907814	0.09565008	0.1073919
-0.042331632	-0.06473773	-0.02452336	0.06286362	-0.0012460742	-0.046931546	0.09541687	-0.027821902	-0.033680152	0.045673363	-0.018891312	0.036859024	0.04816409	0.0023717904	0.07744219	0.029072555
-0.03396653	-0.006169982	-0.04361354	0.069634125	-0.0026123442	0.0042310525	-0.021898685	-0.031830363	0.04280153	0.014527062	-0.014527695	0.089688726	-0.038268678	0.010181157	0.0042794603	0.087442786
-0.025698533	-0.03286553	0.0046734023	-0.030149916	0.021218263	0.028610492	-0.020074945	0.022682874	-0.047999293	0.009524265	-0.0033846481	0.083643496	0.012383225	0.029498944	0.08258553	0.056411505
-0.06865778	0.0053751133	-0.08576729	0.052993283	-0.031523313	0.004189336	-0.043398257	0.025129342	0.04821107	0.0026378368	-0.002493961	-0.052619908	-0.010761217	-0.0044806832	0.0970052	0.08316091
0.017885773	-0.090644896	-0.045793697	0.025682945	0.052609164	0.0206879	0.071577	-0.059026115	0.012258899	0.01718184	-0.05056553	0.112950295	0.04827298	-0.061669067	0.11042319	0.13874105
-0.06537827	-0.044473395	-0.07326249	0.029385908	-0.07669893	0.043285392	-0.038580846	-0.01813447	0.023048203	0.036371715	0.006829432	0.0053734127	0.018729905	-0.08507395	0.09364522	0.055170726
-0.09337925	-0.014218852	0.009708217	0.106442794	-0.067493	-0.00061792135	0.012782055	0.03107172	0.052140374	0.056034498	-0.071208484	0.11592553	0.0034808419	-0.08432923	0.117113695	0.052294377
-0.014290129	0.039465673	-0.037356365	0.14368857	0.03412494	0.009152032	0.024810981	-0.06273835	0.034973364	0.094382554	0.029186204	0.09790515	0.053115807	-0.048439015	0.12860976	0.135669
-0.040228974	-0.037057787	-0.028407099	0.052529037	0.06498315	0.07975104	0.031877473	-0.017755033	0.063867636	-0.025360426	-0.04038906	0.02627385	0.10857209	-0.00036713842	0.014861936	0.007137032
-0.047085695	-0.05216637	-0.014499172	0.08443139	-0.031751335	0.046505272	-0.025612425	0.022128401	0.02218541	0.040470954	-0.031898737	0.11093357	0.01825742	-0.021324238	0.07413727	0.076937065
-0.044328954	-0.011545073	0.003017454	0.09022043	-0.0018170106	0.07193364	-0.034050055	-0.009166591	-0.006580937	0.06060389	-0.04801128	0.02976217	0.009155642	0.06319262	0.030053139	0.01306408
0.0018197553	0.01451983	-0.09425102	0.0740861	0.038225498	0.085180074	0.029578911	0.029680902	-0.09921344	-0.11721293	0.06936636	0.055381764	0.009665019	-0.016832147	0.037531346	0.04206719
-0.068774	-0.020933032	0.07228385	-0.025263706	-0.10374596	0.021709949	0.008283316	-0.019724568	0.015751598	0.04038121	-0.023286544	0.0965647	-0.033225596	0.048222236	0.09130358	0.030321475
-0.027348489	-0.022610271	-0.091682896	0.054457456	0.012363596	-0.004473013	-0.014800304	-0.026435187	0.018298622	0.029396389	-0.041313205	0.02188536	-0.05710595	-0.059682596	0.117604285	-0.009142113
-0.096497044	-0.047294833	0.029226242	-0.009527922	-0.035017997	0.0668639	0.017866535	0.04025797	0.0848549	-0.0074378243	0.029835736	-0.043978013	0.0058475584	-0.12200955	0.11045304	0.08949045
-0.13168234	-0.043940783	-0.020770838	0.031083358	-0.030486058	0.02492864	-0.051772296	0.048951875	0.07067506	-0.048740763	0.04303754	0.08196903	0.031814642	-0.030996427	-0.011812599	0.09091072
-0.007277359	0.0028916975	-0.031288292	0.108465485	0.082088105	0.086307086	-0.05682081	0.020384531	0.001067298	0.0060555064	0.035059396	0.07960053	0.05524114	-0.000563785	0.045816123	0.1595358
-0.19136994	0.060287815	0.017376617	0.0908429	0.075082995	0.014075176	-0.0013512723	0.011758416	-0.031039275	-0.011259955	-0.0004583224	0.07293784	-0.007832839	-0.01465766	-0.028552584	0.14747564
-0.02304517	-0.048912622	-0.037051946	0.031155754	0.028359998	0.02457797	0.02226113	0.009893812	0.0661041	-0.06231448	-0.030819215	0.010733466	-0.016774924	-0.11326949	0.05879626	0.003181041
-0.09742308	-0.055898946	-0.057404134	0.06479528	-0.067205735	-0.001748805	0.040386435	0.02120901	0.03182517	-0.035856176	0.003786343	0.04859626	-0.078305446	-0.07823699	0.05397947	0.12934053
-0.05776684	0.019082528	0.024315882	0.008024028	0.0701078	-0.073390074	0.028982794	-0.0328295	0.10205392	0.007834426	0.08992721	0.07169041	0.04594614	0.05835238	0.07702759	0.07656928
-0.02402097	0.100815505	-0.06870279	0.044284996	0.05860633	0.06308347	-0.038249183	0.07185128	-0.040312383	-0.036361054	-0.11839578	-0.013403157	-0.03611567	-0.0255751	0.018288158	0.1752943
-0.05663337	-0.0024528704	-0.058368832	0.031265642	-0.06000791	-0.046275243	0.010256081	0.049447797	0.0018036948	0.00999601	0.10006525	0.06365069	0.015655834	-0.09795048	-0.032881115	0.07492661
-0.14394571	-0.045689177	-0.03849604	0.036396787	-0.018476514	-0.030433577	0.042484377	-0.019547112	0.02156694	-0.028765948	-0.010332352	0.004241964	0.051818952	-0.108649656	-0.014438842	0.046337914
-0.054087542	0.08565039	-0.00014302404	0.19306555	-0.07369642	-0.082243115	0.024219042	0.023399184	-0.012960327	-0.009469013	0.037932865	0.093877204	-0.043165416	-0.06352157	0.021112336	-0.035286468
0.013014954	0.01041284	-0.0726554	0.15096575	0.046528794	0.008021164	-0.037790447	0.014357743	-0.004078765	-0.0036136264	-0.013753315	0.030242203	-0.06949082	-0.050908748	0.07184596	-0.044404354
0.051476445	0.006929483	-0.009468683	0.004863016	0.0062089926	0.046856556	-0.0761341	-0.0010908296	0.018086521	-0.09242423	0.030387355	0.08898779	-0.053630345	-0.019203683	0.125418	-0.002161448
-0.0004994841	0.008851866	0.026491467	-0.03805385	-0.028720716	-0.046902016	-0.03860204	-0.046638478	0.005481416	0.005097757	-0.045542754	0.044289637	-0.064092815	-0.027836123	0.084504865	0.07344552
-0.084055334	0.117474414	0.0076621203	-0.026481388	0.026199302	6.554627e-05	-0.03744495	0.033351902	-0.07177242	0.05184362	-0.086632736	0.011487466	-0.0070394566	-0.0022036342	0.06354137	0.036916703
-0.0075239707	0.065296784	-0.061507963	0.010214124	-0.14189549	0.015039679	-0.033959996	0.013124538	-0.047129974	0.04385275	-0.009121761	0.054090485	-0.002929928	0.020730034	0.0021468597	0.1037947
-0.031612672	-0.11126983	-0.0047359797	0.09592273	-0.1299769	0.0807072	0.02512132	0.046801846	0.039142277	0.025889292	0.044235114	-0.024536189	0.07606583	-0.12066842	0.040508524	0.03409096
-0.030226003	-0.098755114	0.052688483	0.06986324	-0.014589214	-0.016806094	-0.027422369	0.03812393	-0.024599954	-0.052026488	-0.083018586	-0.0053630127	0.04138623	-0.012119766	0.013041784	0.024338312
0.017221954	-0.07594562	-0.113268465	0.13450918	-0.02982854	-0.010462627	0.027594103	0.048273113	-0.010527502	0.03284971	-0.03257556	0.19898109	-0.032327916	-0.09849927	-0.043085348	0.0032024498
-0.11278433	-0.016304238	-0.009992794	0.011071307	-0.0742353	-0.09701763	0.022838116	-0.0061630867	0.010251478	0.025299056	0.019037195	0.16145982	0.042998463	0.03313274	0.18371789	-0.016038412
0.15525472	0.0965882	-0.029945396	0.028690059	0.033805918	-0.04861507	-0.06898759	0.038112983	0.0015233472	0.053119533	-0.05311651	0.03379593	0.023807742	0.019236216	0.13213898	0.11423323
-0.025528679	0.07463304	0.08063851	0.041549444	0.0074757123	0.08119479	0.10092437	-0.07069422	-0.117722064	-0.00619699	-0.033432778	0.1716041	-0.09322077	-0.007674657	0.016487082	0.13613485
-0.012488607	-0.0020183518	0.00047005946	-0.03842091	-0.039197285	0.0039117015	-0.010109936	0.040323474	0.044313055	-0.022143848	0.023526402	0.037728135	-0.07512015	-0.055711467	0.19742505	0.019887652
-0.06713233	-0.021987641	-0.053606063	0.06278703	0.041661397	0.033355743	0.010831343	0.03494029	0.056542035	0.00034046505	0.00044545694	0.059563775	-0.0236337	-0.037009947	-0.0029259215	-0.005473185
-0.00054638134	-0.083626226	-0.07523444	0.06161913	0.0038752423	0.006723963	-0.02911298	-0.056804627	0.001372035	-0.02947657	-0.04896868	0.12697786	-0.010791542	-0.07410442	0.07260556	0.07311035
-0.058491103	0.033989124	-0.07521803	0.0064127473	0.0076048886	-0.010478336	-0.010221231	0.05282517	-0.035284247	-0.0015624299	0.07149795	0.008106425	-0.06031569	0.04094938	0.028215142	0.080457196
0.023517381	-0.04858698	-0.073786676	0.0017499095	-0.005457901	0.0070501957	-0.05202162	0.021229008	-0.107635655	-0.052450616	-0.07241519	0.06719591	-0.060658157	-0.04512582	0.06377163	0.027875436
-0.009623214	-0.14452869	-0.12144572	0.020238865	-0.074401975	0.016593803	0.0015717042	0.0087377	0.050460022	0.053817894	-0.023870582	-0.046314947	-0.015349083	0.02878852	0.027602164	-0.027629446
-0.048029225	0.05172311	-0.012465125	-0.039988834	-0.06498592	-0.05042801	-0.01853221	0.026400331	0.03817023	-0.013673222	-0.10820623	-0.035521414	0.0985451	-0.013105498	-0.028961347	-0.0021619438
-0.14709799	-0.026873145	-0.082010224	-0.008554419	-0.04162277	0.039821062	-0.024830304	0.052710064	-0.05894539	-0.018622637	-0.102357246	0.10222319	-0.0024481614	0.0726097	-0.013776557	0.11528735
0.03375687	0.03509918	0.0021497677	-0.031073319	-0.022176005	-0.02599522	-0.022586921	-0.032923352	-0.011111708	0.012613579	-0.0115110865	0.027308097	0.018904237	-0.024182312	0.17948762	-0.058743276
-0.021742942	-0.029975057	-0.055806663	0.04014486	0.0067144153	0.03659803	0.037278153	-0.037398763	0.052787106	0.07627293	-0.029168913	0.06112778	0.019085327	-0.10143342	0.05592135	0.009043781
0.04309516	-0.08280883	-0.09164131	0.033596825	0.00052694906	0.049672723	-0.121813536	0.024231	0.027637683	0.046034165	0.0078286985	0.05943116	-0.046222765	-0.039292585	-0.0024239465	0.04548146
-0.05831514	0.019475129	0.08859101	0.088554546	-0.012268224	0.032622427	-0.109912425	0.012826853	0.00048798267	-0.10112851	-0.03144233	0.056277353	-0.04780491	0.025981441	0.05004859	-0.11574748
-0.12828621	0.10936322	-0.090160154	0.027153889	-0.025346326	-0.030045964	0.080865905	-0.03782263	-0.011024027	-0.0013805404	0.12508215	0.07511377	0.05521356	0.012172418	0.09528118	-0.031651452
-0.09382053	0.010954114	-0.06570602	0.08329295	0.091584615	0.027994875	0.06409404	-0.04892517	0.049935203	0.07463339	0.0053016185	-0.06949139	0.21122138	0.0037730422	0.043809813	0.15238537
-0.04335975	0.08301627	0.033912368	-0.030038485	0.06788935	-0.08802927	-0.019921942	-0.0112563	0.06576451	0.028933102	-0.056309544	0.1698015	-0.014915087	-0.012916278	-0.033726	0.12855834
-0.0007858853	0.035191074	0.11448865	0.11643494	0.058324177	-0.053886365	0.047101784	-0.08254674	0.044521894	0.07934064	0.08464958	0.087549545	-0.12832727	0.011894497	0.034674075	0.1364113
0.040699504	-0.027809273	-0.016478714	0.05528893	-0.09146443	-0.07688136	0.055355962	-0.07772202	0.025065357	0.02995465	0.043675546	-0.10657513	-0.031305414	0.027051216	0.14452648	0.05052361
-0.09120926	-0.15463766	-0.007958458	-0.032331545	0.12712868	-0.043455917	0.008232415	0.045011364	-0.0055737584	-0.03926499	-0.019371431	-0.0016454026	0.039455958	0.06278057	0.12756671	0.04344117
-0.02817796	0.009455467	-0.032427933	-0.058793038	-0.044976078	-0.03843926	-0.050084174	0.04926854	0.012334289	0.00828876	0.07787557	-0.011062452	0.017568288	-0.030077873	0.07290927	0.06981763
-0.044271257	-0.16625713	-0.13228162	0.05186987	0.009575476	-0.04051848	0.09033354	0.07144436	-0.009445772	-0.03091151	-0.034890443	0.059753247	0.050843626	-0.12109166	0.13130222	0.07650656
0.0014179122	-0.11843688	0.03516268	0.15276852	0.09280811	0.05575549	0.044372547	0.0683434	0.004565195	-0.13254565	-0.07625999	0.24370942	0.0054368586	-0.1432761	0.04884636	-0.07330737
-0.10035577	0.11396175	0.16614482	0.094264865	-0.017742286	0.06626252	-0.030770406	-0.08533877	0.06557945	0.06677405	-0.0016019488	-0.058344804	-0.031482868	0.06387985	0.04876963	0.10153292
-0.04317663	-0.021936934	-0.22235511	0.016119651	-0.021538552	0.13843252	-0.105555914	0.034324847	-0.08198213	-0.07673148	-0.09144414	-0.046974756	0.07113091	-0.038024772	0.18684351	0.114963815
-0.0069534043	0.021630278	-0.11039747	0.08964755	0.06312323	0.028295461	-0.16362204	0.060176924	0.029954253	-0.07955219	-0.032668136	-0.021871505	-0.052692894	-0.060706064	0.020060968	0.11249761
0.013116319	-0.10235043	0.12902242	0.054077856	-0.0049108574	-0.011242	0.047950044	-0.11146951	-0.021709045	0.070614256	0.048656557	0.11962794	-0.12577246	-0.13337317	0.17870767	0.0044168504
-0.038875427	0.05788524	-0.14623512	-0.05829556	0.06813801	0.04284425	-0.07837901	0.02841981	-0.018970506	-0.025818447	-0.13845661	0.07484536	0.042482715	-0.09440114	0.0014693482	-0.00868512
0.010263531	-0.13873857	-0.02071137	-0.032170076	0.09620505	-0.07250655	0.0958358	0.04043447	-0.07170395	0.03017214	-0.04586735	0.071925074	-0.0027528077	0.035214987	-0.037640177	-0.007902884
-0.04189656	0.008369301	-0.031759594	-0.16130157	0.090878464	0.035661295	-0.041917738	-0.098004505	-0.017470432	0.07532894	-0.02486792	-0.055405185	-0.011109201	0.08119853	0.14203471	0.11911849
